behavior_id,user_id,product_id,product_name,category_id,category_name,behavior,datetime,price,quantity,channel,device,province,city,user_segment,page_type,session_id,is_new_user,campaign_id,source_keyword,order_id
B003081,U000267,P000030,轻氧家居日用套装,C04,家居日用,pv,2026-01-04 13:46:00,106.00,,jd,android,四川省,成都市,member,search,S003082,0,C202605,轻氧家居,
B003082,U000252,P000149,轻盈家居日用日常款,C04,家居日用,pv,2026-02-03 21:04:00,110.00,,search,ios,湖北省,武汉市,member,category,S003083,0,C202601,轻盈家居,
B003083,U000803,P000052,原野数码配件便携装,C05,数码配件,pv,2026-04-11 16:58:00,173.00,,offline,windows,广东省,深圳市,regular,category,S003084,0,C202605,原野数码,
B003084,U000336,P000131,轻盈生鲜旗舰款,C09,生鲜,cart,2026-04-12 14:56:00,85.00,1,taobao,mac,山东省,青岛市,member,search,S003085,0,C202605,轻盈生鲜,
B003085,U000201,P000055,悦活宠物用品套装,C08,宠物用品,fav,2026-03-04 13:11:00,100.00,,douyin,mac,上海市,上海市,member,product_detail,S003086,0,C202606,悦活宠物,
B003086,U000366,P000109,悦活旅行用品日常款,C10,旅行用品,pv,2026-01-06 23:24:00,614.00,,wechat,android,上海市,上海市,member,product_detail,S003087,0,C202601,悦活旅行,
B003087,U000420,P000027,云感宠物用品便携装,C08,宠物用品,pv,2026-05-28 20:03:00,96.00,,search,android,湖北省,武汉市,member,home,S003088,0,C202606,云感宠物,
B003088,U000190,P000126,轻氧旅行用品旗舰款,C10,旅行用品,fav,2026-04-13 17:22:00,248.00,,wechat,android,河南省,郑州市,member,product_detail,S003089,0,C202601,轻氧旅行,
B003089,U000725,P000118,原野美妆个护升级版,C01,美妆个护,pv,2026-03-14 20:12:00,133.00,,taobao,ios,山东省,青岛市,regular,product_detail,S003090,0,C202606,原野美妆,
B003090,U000158,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-06-29 18:43:00,85.00,,wechat,windows,四川省,成都市,member,home,S003091,0,C202606,轻盈生鲜,
B003091,U000488,P000023,轻盈食品饮料升级版,C02,食品饮料,fav,2026-03-31 12:24:00,79.00,,search,ios,北京市,北京市,regular,search,S003092,0,C202604,轻盈食品,
B003092,U000380,P000134,臻选数码配件日常款,C05,数码配件,pv,2026-05-10 18:02:00,120.00,,jd,windows,湖北省,武汉市,member,home,S003093,0,C202603,臻选数码,
B003093,U000486,P000106,原野母婴用品旗舰款,C06,母婴用品,cart,2026-02-25 10:17:00,102.00,1,offline,android,山东省,青岛市,regular,category,S003094,0,C202603,原野母婴,
B003094,U000077,P000070,原野宠物用品套装,C08,宠物用品,pv,2026-02-17 21:26:00,147.00,,wechat,android,福建省,厦门市,high_value,home,S003095,0,C202602,原野宠物,
B003095,U000818,P000163,悦活生鲜升级版,C09,生鲜,cart,2026-04-25 11:09:00,69.00,1,taobao,mac,河南省,郑州市,regular,home,S003096,0,C202601,悦活生鲜,
B003096,U000663,P000085,悦活家居日用套装,C04,家居日用,fav,2026-01-04 13:29:00,70.00,,offline,mac,上海市,上海市,regular,search,S003097,0,C202603,悦活家居,
B003097,U000152,P000046,原野食品饮料旗舰款,C02,食品饮料,cart,2026-06-13 09:44:00,69.00,1,taobao,mac,湖北省,武汉市,member,product_detail,S003098,0,C202602,原野食品,
B003098,U000290,P000119,轻盈宠物用品日常款,C08,宠物用品,pv,2026-04-14 19:08:00,99.00,,wechat,android,福建省,厦门市,member,home,S003099,0,C202601,轻盈宠物,
B003099,U000660,P000169,悦活生鲜日常款,C09,生鲜,pv,2026-02-22 09:09:00,42.00,,jd,mac,上海市,上海市,regular,search,S003100,0,C202603,悦活生鲜,
B003100,U000598,P000065,轻盈生鲜套装,C09,生鲜,cart,2026-03-13 16:32:00,41.00,1,jd,windows,福建省,厦门市,regular,category,S003101,0,C202601,轻盈生鲜,
B003101,U000773,P000027,云感宠物用品便携装,C08,宠物用品,fav,2026-01-19 09:38:00,96.00,,jd,android,上海市,上海市,regular,home,S003102,0,C202604,云感宠物,
B003102,U000745,P000068,臻选旅行用品升级版,C10,旅行用品,pv,2026-06-19 08:13:00,202.00,,search,windows,四川省,成都市,regular,category,S003103,0,C202605,臻选旅行,
B003103,U000775,P000050,臻选生鲜套装,C09,生鲜,cart,2026-02-18 18:43:00,108.00,1,douyin,mac,江苏省,南京市,regular,category,S003104,0,C202601,臻选生鲜,
B003104,U000740,P000103,悦活美妆个护升级版,C01,美妆个护,cart,2026-06-17 08:47:00,76.00,1,search,android,山东省,青岛市,regular,search,S003105,0,C202604,悦活美妆,
B003105,U000819,P000024,轻氧食品饮料日常款,C02,食品饮料,fav,2026-04-06 13:13:00,55.00,,wechat,ios,广东省,深圳市,regular,category,S003106,0,C202606,轻氧食品,
B003106,U000463,P000011,轻盈旅行用品旗舰款,C10,旅行用品,pv,2026-04-29 16:39:00,224.00,,wechat,ios,浙江省,杭州市,regular,search,S003107,0,C202602,轻盈旅行,
B003107,U000659,P000150,轻氧母婴用品套装,C06,母婴用品,cart,2026-06-29 19:44:00,76.00,1,jd,mac,浙江省,杭州市,regular,category,S003108,0,C202604,轻氧母婴,
B003108,U000513,P000073,悦活家居日用升级版,C04,家居日用,pv,2026-01-12 10:37:00,147.00,,wechat,windows,四川省,成都市,regular,home,S003109,0,C202603,悦活家居,
B003109,U000406,P000105,云感运动户外套装,C07,运动户外,cart,2026-01-04 09:15:00,142.00,1,jd,ios,上海市,上海市,member,product_detail,S003110,0,C202605,云感运动,
B003110,U000012,P000111,云感宠物用品旗舰款,C08,宠物用品,cart,2026-04-21 21:08:00,117.00,1,wechat,android,山东省,青岛市,high_value,category,S003111,0,C202602,云感宠物,
B003111,U000419,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-02-21 08:13:00,85.00,,douyin,android,湖北省,武汉市,member,search,S003112,0,C202602,轻盈生鲜,
B003112,U000881,P000060,轻氧数码配件套装,C05,数码配件,pv,2026-03-27 19:20:00,269.00,,jd,android,北京市,北京市,new,home,S003113,1,C202602,轻氧数码,
B003113,U000728,P000012,轻氧母婴用品便携装,C06,母婴用品,cart,2026-05-31 21:27:00,128.00,1,douyin,windows,浙江省,杭州市,regular,search,S003114,0,C202601,轻氧母婴,
B003114,U000554,P000171,云感生鲜旗舰款,C09,生鲜,fav,2026-01-10 12:53:00,30.00,,jd,mac,四川省,成都市,regular,search,S003115,0,C202605,云感生鲜,
B003115,U000856,P000121,悦活运动户外旗舰款,C07,运动户外,cart,2026-06-22 21:18:00,291.00,1,jd,windows,北京市,北京市,new,search,S003116,1,C202604,悦活运动,
B003116,U000350,P000089,轻盈美妆个护日常款,C01,美妆个护,cart,2026-03-05 20:34:00,69.00,1,search,windows,福建省,厦门市,member,product_detail,S003117,0,C202604,轻盈美妆,
B003117,U000474,P000097,悦活母婴用品便携装,C06,母婴用品,pv,2026-04-20 22:08:00,123.00,,wechat,ios,山东省,青岛市,regular,home,S003118,0,C202603,悦活母婴,
B003118,U000242,P000131,轻盈生鲜旗舰款,C09,生鲜,fav,2026-03-26 17:46:00,85.00,,jd,ios,山东省,青岛市,member,category,S003119,0,C202603,轻盈生鲜,
B003119,U000019,P000063,云感母婴用品升级版,C06,母婴用品,fav,2026-03-13 19:07:00,165.00,,offline,android,浙江省,杭州市,high_value,search,S003120,0,C202606,云感母婴,
B003120,U000081,P000003,云感生鲜升级版,C09,生鲜,pv,2026-03-27 17:17:00,73.00,,jd,android,广东省,深圳市,high_value,product_detail,S003121,0,C202605,云感生鲜,
B003121,U000195,P000086,臻选数码配件旗舰款,C05,数码配件,pv,2026-03-16 14:26:00,150.00,,offline,android,四川省,成都市,member,search,S003122,0,C202606,臻选数码,
B003122,U000724,P000100,原野运动户外套装,C07,运动户外,cart,2026-02-14 16:46:00,235.00,1,taobao,mac,河南省,郑州市,regular,category,S003123,0,C202605,原野运动,
B003123,U000036,P000075,云感母婴用品套装,C06,母婴用品,cart,2026-05-10 09:51:00,82.00,1,wechat,ios,北京市,北京市,high_value,product_detail,S003124,0,C202601,云感母婴,
B003124,U000772,P000024,轻氧食品饮料日常款,C02,食品饮料,pv,2026-02-02 09:33:00,55.00,,jd,windows,福建省,厦门市,regular,search,S003125,0,C202602,轻氧食品,
B003125,U000639,P000130,原野服饰套装,C03,服饰,pv,2026-04-05 14:06:00,194.00,,search,ios,上海市,上海市,regular,category,S003126,0,C202601,原野服饰,
B003126,U000674,P000097,悦活母婴用品便携装,C06,母婴用品,cart,2026-01-31 09:34:00,123.00,1,search,mac,江苏省,南京市,regular,category,S003127,0,C202605,悦活母婴,
B003127,U000427,P000005,轻盈数码配件套装,C05,数码配件,cart,2026-06-27 18:10:00,256.00,1,search,ios,福建省,厦门市,regular,search,S003128,0,C202606,轻盈数码,
B003128,U000361,P000111,云感宠物用品旗舰款,C08,宠物用品,cart,2026-01-21 14:26:00,117.00,1,search,windows,北京市,北京市,member,home,S003129,0,C202604,云感宠物,
B003129,U000179,P000060,轻氧数码配件套装,C05,数码配件,pv,2026-04-28 11:24:00,269.00,,wechat,windows,四川省,成都市,member,search,S003130,0,C202603,轻氧数码,
B003130,U000354,P000081,云感数码配件旗舰款,C05,数码配件,cart,2026-01-04 12:13:00,152.00,1,jd,mac,上海市,上海市,member,search,S003131,0,C202605,云感数码,
B003131,U000259,P000048,轻氧宠物用品升级版,C08,宠物用品,pv,2026-05-01 23:48:00,142.00,,douyin,android,上海市,上海市,member,product_detail,S003132,0,C202604,轻氧宠物,
B003132,U000864,P000111,云感宠物用品旗舰款,C08,宠物用品,cart,2026-04-01 16:21:00,117.00,1,search,mac,福建省,厦门市,new,search,S003133,1,C202606,云感宠物,
B003133,U000302,P000143,轻盈美妆个护升级版,C01,美妆个护,cart,2026-05-18 10:37:00,53.00,1,jd,windows,浙江省,杭州市,member,search,S003134,0,C202601,轻盈美妆,
B003134,U000888,P000019,悦活家居日用日常款,C04,家居日用,fav,2026-05-21 13:53:00,71.00,,search,android,上海市,上海市,new,search,S003135,1,C202606,悦活家居,
B003135,U000203,P000006,轻氧母婴用品旗舰款,C06,母婴用品,cart,2026-03-14 23:47:00,161.00,1,douyin,windows,浙江省,杭州市,member,search,S003136,0,C202602,轻氧母婴,
B003136,U000512,P000118,原野美妆个护升级版,C01,美妆个护,pv,2026-01-30 16:46:00,133.00,,jd,ios,浙江省,杭州市,regular,product_detail,S003137,0,C202602,原野美妆,
B003137,U000430,P000052,原野数码配件便携装,C05,数码配件,pv,2026-06-02 22:38:00,173.00,,taobao,ios,福建省,厦门市,regular,search,S003138,0,C202605,原野数码,
B003138,U000185,P000137,轻盈数码配件便携装,C05,数码配件,fav,2026-02-03 15:12:00,216.00,,douyin,ios,山东省,青岛市,member,product_detail,S003139,0,C202605,轻盈数码,
B003139,U000297,P000165,云感生鲜套装,C09,生鲜,pv,2026-04-04 17:50:00,43.00,,wechat,mac,江苏省,南京市,member,product_detail,S003140,0,C202603,云感生鲜,
B003140,U000691,P000009,云感数码配件日常款,C05,数码配件,fav,2026-04-17 21:16:00,295.00,,offline,android,山东省,青岛市,regular,search,S003141,0,C202601,云感数码,
B003141,U000493,P000121,悦活运动户外旗舰款,C07,运动户外,fav,2026-01-20 13:06:00,291.00,,douyin,mac,江苏省,南京市,regular,search,S003142,0,C202601,悦活运动,
B003142,U000266,P000169,悦活生鲜日常款,C09,生鲜,pv,2026-05-15 21:42:00,42.00,,jd,windows,湖北省,武汉市,member,home,S003143,0,C202601,悦活生鲜,
B003143,U000223,P000102,轻氧母婴用品便携装,C06,母婴用品,pv,2026-01-23 12:50:00,104.00,,search,ios,北京市,北京市,member,category,S003144,0,C202604,轻氧母婴,
B003144,U000690,P000079,悦活服饰日常款,C03,服饰,fav,2026-05-27 14:08:00,452.00,,offline,ios,北京市,北京市,regular,home,S003145,0,C202604,悦活服饰,
B003145,U000175,P000121,悦活运动户外旗舰款,C07,运动户外,fav,2026-04-14 09:14:00,291.00,,wechat,android,福建省,厦门市,member,home,S003146,0,C202603,悦活运动,
B003146,U000459,P000060,轻氧数码配件套装,C05,数码配件,cart,2026-03-01 21:29:00,269.00,1,taobao,ios,湖北省,武汉市,regular,category,S003147,0,C202601,轻氧数码,
B003147,U000161,P000009,云感数码配件日常款,C05,数码配件,cart,2026-04-17 10:09:00,295.00,1,search,android,河南省,郑州市,member,home,S003148,0,C202605,云感数码,
B003148,U000291,P000110,臻选美妆个护套装,C01,美妆个护,pv,2026-06-05 09:04:00,81.00,,jd,mac,四川省,成都市,member,search,S003149,0,C202602,臻选美妆,
B003149,U000198,P000080,臻选家居日用套装,C04,家居日用,pv,2026-06-23 21:27:00,148.00,,wechat,ios,湖北省,武汉市,member,product_detail,S003150,0,C202602,臻选家居,
B003150,U000672,P000159,云感旅行用品日常款,C10,旅行用品,pv,2026-06-26 16:54:00,514.00,,douyin,windows,上海市,上海市,regular,category,S003151,0,C202602,云感旅行,
B003151,U000469,P000080,臻选家居日用套装,C04,家居日用,cart,2026-05-07 15:44:00,148.00,1,offline,ios,广东省,深圳市,regular,search,S003152,0,C202606,臻选家居,
B003152,U000778,P000071,轻盈宠物用品旗舰款,C08,宠物用品,cart,2026-01-07 20:53:00,144.00,1,search,windows,浙江省,杭州市,regular,home,S003153,0,C202605,轻盈宠物,
B003153,U000430,P000168,轻氧服饰升级版,C03,服饰,cart,2026-03-17 14:27:00,368.00,1,search,ios,福建省,厦门市,regular,category,S003154,0,C202603,轻氧服饰,
B003154,U000475,P000022,原野母婴用品便携装,C06,母婴用品,pv,2026-04-29 18:58:00,190.00,,taobao,ios,福建省,厦门市,regular,category,S003155,0,C202606,原野母婴,
B003155,U000504,P000063,云感母婴用品升级版,C06,母婴用品,pv,2026-06-17 18:52:00,165.00,,wechat,mac,四川省,成都市,regular,home,S003156,0,C202602,云感母婴,
B003156,U000540,P000063,云感母婴用品升级版,C06,母婴用品,pv,2026-02-25 10:55:00,165.00,,taobao,android,河南省,郑州市,regular,product_detail,S003157,0,C202605,云感母婴,
B003157,U000612,P000145,悦活宠物用品套装,C08,宠物用品,fav,2026-03-22 13:03:00,42.00,,jd,windows,四川省,成都市,regular,search,S003158,0,C202602,悦活宠物,
B003158,U000628,P000129,云感服饰日常款,C03,服饰,fav,2026-06-16 21:01:00,307.00,,offline,android,河南省,郑州市,regular,home,S003159,0,C202605,云感服饰,
B003159,U000695,P000103,悦活美妆个护升级版,C01,美妆个护,fav,2026-03-29 12:53:00,76.00,,taobao,mac,山东省,青岛市,regular,home,S003160,0,C202605,悦活美妆,
B003160,U000595,P000029,轻盈食品饮料日常款,C02,食品饮料,pv,2026-04-09 18:44:00,91.00,,taobao,mac,福建省,厦门市,regular,product_detail,S003161,0,C202606,轻盈食品,
B003161,U000750,P000110,臻选美妆个护套装,C01,美妆个护,fav,2026-01-01 18:09:00,81.00,,search,windows,福建省,厦门市,regular,search,S003162,0,C202605,臻选美妆,
B003162,U000446,P000033,云感美妆个护升级版,C01,美妆个护,fav,2026-06-07 12:27:00,88.00,,taobao,ios,四川省,成都市,regular,search,S003163,0,C202603,云感美妆,
B003163,U000507,P000071,轻盈宠物用品旗舰款,C08,宠物用品,cart,2026-02-04 08:51:00,144.00,1,douyin,windows,广东省,深圳市,regular,product_detail,S003164,0,C202602,轻盈宠物,
B003164,U000466,P000017,轻盈食品饮料便携装,C02,食品饮料,pv,2026-03-22 11:27:00,71.00,,douyin,mac,河南省,郑州市,regular,home,S003165,0,C202606,轻盈食品,
B003165,U000227,P000045,云感食品饮料套装,C02,食品饮料,fav,2026-06-02 08:45:00,67.00,,offline,android,山东省,青岛市,member,product_detail,S003166,0,C202603,云感食品,
B003166,U000799,P000106,原野母婴用品旗舰款,C06,母婴用品,fav,2026-05-17 19:43:00,102.00,,jd,mac,湖北省,武汉市,regular,category,S003167,0,C202604,原野母婴,
B003167,U000483,P000156,轻氧母婴用品旗舰款,C06,母婴用品,pv,2026-02-13 21:19:00,153.00,,search,android,浙江省,杭州市,regular,category,S003168,0,C202603,轻氧母婴,
B003168,U000170,P000076,原野美妆个护旗舰款,C01,美妆个护,pv,2026-02-21 20:30:00,77.00,,douyin,android,山东省,青岛市,member,home,S003169,0,C202602,原野美妆,
B003169,U000305,P000150,轻氧母婴用品套装,C06,母婴用品,pv,2026-02-27 19:43:00,76.00,,wechat,ios,上海市,上海市,member,product_detail,S003170,0,C202604,轻氧母婴,
B003170,U000264,P000132,轻氧家居日用便携装,C04,家居日用,fav,2026-01-27 19:06:00,91.00,,jd,mac,江苏省,南京市,member,search,S003171,0,C202603,轻氧家居,
B003171,U000543,P000158,臻选母婴用品升级版,C06,母婴用品,pv,2026-03-20 20:55:00,121.00,,offline,windows,上海市,上海市,regular,search,S003172,0,C202602,臻选母婴,
B003172,U000023,P000115,悦活美妆个护套装,C01,美妆个护,fav,2026-06-09 18:53:00,86.00,,jd,windows,湖北省,武汉市,high_value,home,S003173,0,C202603,悦活美妆,
B003173,U000551,P000068,臻选旅行用品升级版,C10,旅行用品,cart,2026-03-07 15:38:00,202.00,1,search,android,湖北省,武汉市,regular,category,S003174,0,C202604,臻选旅行,
B003174,U000091,P000095,轻盈旅行用品套装,C10,旅行用品,pv,2026-04-20 18:39:00,577.00,,offline,mac,福建省,厦门市,high_value,search,S003175,0,C202604,轻盈旅行,
B003175,U000472,P000006,轻氧母婴用品旗舰款,C06,母婴用品,cart,2026-04-03 17:44:00,161.00,1,jd,ios,广东省,深圳市,regular,search,S003176,0,C202601,轻氧母婴,
B003176,U000061,P000123,云感宠物用品升级版,C08,宠物用品,fav,2026-03-29 21:04:00,83.00,,taobao,windows,北京市,北京市,high_value,search,S003177,0,C202604,云感宠物,
B003177,U000588,P000107,轻盈运动户外便携装,C07,运动户外,pv,2026-03-09 15:09:00,176.00,,offline,android,上海市,上海市,regular,search,S003178,0,C202604,轻盈运动,
B003178,U000566,P000128,臻选旅行用品升级版,C10,旅行用品,pv,2026-01-24 21:24:00,514.00,,search,android,福建省,厦门市,regular,category,S003179,0,C202605,臻选旅行,
B003179,U000629,P000067,悦活旅行用品便携装,C10,旅行用品,cart,2026-04-16 21:09:00,195.00,1,search,android,山东省,青岛市,regular,category,S003180,0,C202604,悦活旅行,
B003180,U000218,P000118,原野美妆个护升级版,C01,美妆个护,pv,2026-03-07 11:13:00,133.00,,offline,android,湖北省,武汉市,member,search,S003181,0,C202601,原野美妆,
B003181,U000857,P000063,云感母婴用品升级版,C06,母婴用品,pv,2026-01-27 11:36:00,165.00,,search,ios,山东省,青岛市,new,category,S003182,1,C202605,云感母婴,
