order_id,user_id,created_at,order_amount,status,channel,device,province,city,user_segment
O001820,U000078,2026-06-15 18:11:00,324.00,paid,offline,mac,湖北省,武汉市,high_value
O001821,U000811,2026-06-15 17:18:00,619.00,paid,wechat,mac,四川省,成都市,regular
O001822,U000767,2026-06-15 14:41:00,431.00,paid,search,windows,湖北省,武汉市,regular
O001823,U000578,2026-06-15 12:14:00,559.00,paid,douyin,windows,浙江省,杭州市,regular
O001824,U000581,2026-06-15 21:45:00,441.00,paid,offline,windows,上海市,上海市,regular
O001825,U000318,2026-06-15 16:37:00,1056.00,completed,douyin,windows,四川省,成都市,member
O001826,U000308,2026-06-15 18:38:00,385.00,completed,search,mac,北京市,北京市,member
O001827,U000349,2026-06-16 13:43:00,152.00,paid,douyin,ios,浙江省,杭州市,member
O001828,U000588,2026-06-16 15:42:00,153.00,paid,jd,android,上海市,上海市,regular
O001829,U000293,2026-06-16 13:31:00,552.00,paid,taobao,android,广东省,深圳市,member
O001830,U000213,2026-06-16 23:30:00,275.00,completed,offline,ios,浙江省,杭州市,member
O001831,U000511,2026-06-16 17:31:00,664.00,completed,search,ios,江苏省,南京市,regular
O001832,U000879,2026-06-16 19:21:00,699.00,paid,search,android,广东省,深圳市,new
O001833,U000876,2026-06-16 23:12:00,85.00,paid,wechat,android,山东省,青岛市,new
O001834,U000129,2026-06-16 10:20:00,632.00,paid,offline,android,河南省,郑州市,member
O001835,U000069,2026-06-16 18:22:00,262.00,completed,search,android,河南省,郑州市,high_value
O001836,U000849,2026-06-16 15:20:00,240.00,completed,taobao,windows,四川省,成都市,new
O001837,U000374,2026-06-16 08:53:00,259.00,completed,offline,android,山东省,青岛市,member
O001838,U000239,2026-06-17 09:58:00,230.00,paid,taobao,windows,山东省,青岛市,member
O001839,U000456,2026-06-17 18:53:00,394.00,cancelled,search,ios,北京市,北京市,regular
O001840,U000858,2026-06-17 15:10:00,147.00,paid,taobao,android,上海市,上海市,new
O001841,U000329,2026-06-17 14:31:00,411.00,paid,search,ios,上海市,上海市,member
O001842,U000288,2026-06-17 08:39:00,570.00,paid,search,windows,湖北省,武汉市,member
O001843,U000341,2026-06-17 09:04:00,39.00,paid,search,ios,江苏省,南京市,member
O001844,U000155,2026-06-17 09:07:00,303.00,paid,taobao,windows,四川省,成都市,member
O001845,U000202,2026-06-17 12:29:00,1416.00,paid,taobao,mac,山东省,青岛市,member
O001846,U000654,2026-06-17 18:39:00,453.00,paid,offline,windows,上海市,上海市,regular
O001847,U000718,2026-06-17 12:17:00,158.00,completed,jd,mac,河南省,郑州市,regular
O001848,U000332,2026-06-17 21:00:00,130.00,completed,offline,windows,广东省,深圳市,member
O001849,U000768,2026-06-18 12:49:00,821.00,paid,taobao,ios,河南省,郑州市,regular
O001850,U000578,2026-06-18 21:19:00,686.00,completed,wechat,windows,浙江省,杭州市,regular
O001851,U000307,2026-06-18 11:27:00,443.00,paid,douyin,windows,四川省,成都市,member
O001852,U000550,2026-06-18 20:52:00,440.00,paid,jd,android,河南省,郑州市,regular
O001853,U000402,2026-06-18 12:43:00,324.00,completed,jd,mac,福建省,厦门市,member
O001854,U000435,2026-06-18 23:14:00,60.00,paid,douyin,android,河南省,郑州市,regular
O001855,U000583,2026-06-18 13:50:00,443.00,paid,jd,windows,江苏省,南京市,regular
O001856,U000480,2026-06-18 21:16:00,380.00,paid,jd,windows,福建省,厦门市,regular
O001857,U000843,2026-06-18 22:47:00,582.00,paid,jd,mac,福建省,厦门市,new
O001858,U000531,2026-06-18 15:46:00,712.00,paid,search,mac,广东省,深圳市,regular
O001859,U000797,2026-06-18 18:24:00,1754.00,completed,taobao,windows,山东省,青岛市,regular
O001860,U000096,2026-06-19 16:09:00,252.00,completed,douyin,mac,四川省,成都市,high_value
O001861,U000573,2026-06-19 16:06:00,827.00,paid,search,mac,北京市,北京市,regular
O001862,U000544,2026-06-19 13:45:00,842.00,completed,offline,ios,江苏省,南京市,regular
O001863,U000270,2026-06-19 11:48:00,221.00,cancelled,search,ios,山东省,青岛市,member
O001864,U000669,2026-06-19 21:57:00,69.00,completed,taobao,windows,北京市,北京市,regular
O001865,U000806,2026-06-19 09:20:00,138.00,paid,search,android,河南省,郑州市,regular
O001866,U000635,2026-06-19 20:04:00,215.00,paid,search,windows,湖北省,武汉市,regular
O001867,U000492,2026-06-19 21:11:00,351.00,paid,douyin,android,北京市,北京市,regular
O001868,U000722,2026-06-19 18:27:00,636.00,completed,offline,android,浙江省,杭州市,regular
O001869,U000675,2026-06-19 14:01:00,369.00,paid,wechat,windows,北京市,北京市,regular
O001870,U000311,2026-06-19 19:54:00,950.00,paid,offline,ios,上海市,上海市,member
O001871,U000871,2026-06-20 11:28:00,118.00,paid,taobao,windows,广东省,深圳市,new
O001872,U000779,2026-06-20 12:40:00,455.00,paid,offline,windows,上海市,上海市,regular
O001873,U000497,2026-06-20 22:45:00,369.00,cancelled,taobao,android,江苏省,南京市,regular
O001874,U000170,2026-06-20 18:00:00,76.00,paid,search,android,山东省,青岛市,member
O001875,U000158,2026-06-20 08:54:00,478.00,paid,offline,windows,四川省,成都市,member
O001876,U000313,2026-06-20 09:43:00,758.00,cancelled,offline,ios,上海市,上海市,member
O001877,U000233,2026-06-20 12:55:00,71.00,paid,search,mac,四川省,成都市,member
O001878,U000029,2026-06-20 14:07:00,588.00,completed,taobao,windows,四川省,成都市,high_value
O001879,U000045,2026-06-20 12:13:00,1136.00,completed,search,windows,福建省,厦门市,high_value
O001880,U000643,2026-06-20 11:09:00,1086.00,completed,search,mac,四川省,成都市,regular
O001881,U000588,2026-06-20 08:19:00,78.00,paid,jd,android,上海市,上海市,regular
O001882,U000256,2026-06-21 17:06:00,485.00,paid,offline,android,湖北省,武汉市,member
O001883,U000601,2026-06-21 15:53:00,302.00,paid,search,ios,江苏省,南京市,regular
O001884,U000242,2026-06-21 19:01:00,55.00,paid,taobao,ios,山东省,青岛市,member
O001885,U000165,2026-06-21 11:05:00,704.00,cancelled,wechat,ios,浙江省,杭州市,member
O001886,U000116,2026-06-21 12:39:00,196.00,completed,jd,windows,河南省,郑州市,high_value
O001887,U000567,2026-06-21 08:39:00,297.00,completed,wechat,mac,上海市,上海市,regular
O001888,U000207,2026-06-21 20:22:00,1091.00,completed,douyin,mac,四川省,成都市,member
O001889,U000838,2026-06-21 17:48:00,142.00,paid,jd,mac,浙江省,杭州市,new
O001890,U000379,2026-06-21 20:50:00,71.00,paid,search,mac,江苏省,南京市,member
O001891,U000324,2026-06-21 15:40:00,1107.00,paid,search,android,福建省,厦门市,member
O001892,U000389,2026-06-21 18:53:00,89.00,paid,search,ios,广东省,深圳市,member
O001893,U000696,2026-06-22 12:50:00,502.00,completed,jd,ios,江苏省,南京市,regular
O001894,U000118,2026-06-22 08:08:00,279.00,paid,jd,ios,广东省,深圳市,high_value
O001895,U000273,2026-06-22 14:16:00,251.00,paid,offline,android,湖北省,武汉市,member
O001896,U000385,2026-06-22 08:38:00,482.00,cancelled,offline,ios,北京市,北京市,member
O001897,U000226,2026-06-22 20:30:00,190.00,paid,wechat,mac,四川省,成都市,member
O001898,U000363,2026-06-22 11:14:00,528.00,paid,search,ios,山东省,青岛市,member
O001899,U000259,2026-06-22 23:11:00,1186.00,completed,taobao,android,上海市,上海市,member
O001900,U000122,2026-06-22 20:03:00,64.00,paid,douyin,mac,四川省,成都市,member
O001901,U000230,2026-06-22 09:41:00,146.00,paid,taobao,ios,山东省,青岛市,member
O001902,U000695,2026-06-22 08:33:00,704.00,paid,douyin,mac,山东省,青岛市,regular
O001903,U000418,2026-06-22 14:56:00,708.00,paid,taobao,android,山东省,青岛市,member
O001904,U000671,2026-06-23 19:24:00,1055.00,paid,search,ios,河南省,郑州市,regular
O001905,U000589,2026-06-23 18:26:00,1025.00,paid,search,windows,河南省,郑州市,regular
O001906,U000748,2026-06-23 18:39:00,170.00,paid,offline,windows,江苏省,南京市,regular
O001907,U000321,2026-06-23 22:16:00,665.00,paid,search,ios,四川省,成都市,member
O001908,U000467,2026-06-23 10:57:00,725.00,paid,jd,mac,湖北省,武汉市,regular
O001909,U000835,2026-06-23 22:33:00,629.00,paid,jd,ios,四川省,成都市,new
O001910,U000762,2026-06-23 12:43:00,53.00,paid,douyin,windows,湖北省,武汉市,regular
O001911,U000274,2026-06-23 10:34:00,1136.00,cancelled,search,android,广东省,深圳市,member
O001912,U000113,2026-06-23 20:49:00,474.00,completed,search,windows,江苏省,南京市,high_value
O001913,U000302,2026-06-23 22:12:00,396.00,paid,search,windows,浙江省,杭州市,member
O001914,U000820,2026-06-23 14:07:00,515.00,completed,jd,windows,上海市,上海市,regular
O001915,U000407,2026-06-24 14:54:00,243.00,paid,taobao,windows,广东省,深圳市,member
O001916,U000450,2026-06-24 14:32:00,2078.00,paid,wechat,windows,四川省,成都市,regular
O001917,U000018,2026-06-24 20:01:00,756.00,completed,offline,android,山东省,青岛市,high_value
O001918,U000837,2026-06-24 15:18:00,280.00,paid,douyin,android,上海市,上海市,new
O001919,U000222,2026-06-24 08:56:00,514.00,paid,taobao,android,福建省,厦门市,member
O001920,U000506,2026-06-24 17:57:00,598.00,paid,wechat,android,湖北省,武汉市,regular
O001921,U000362,2026-06-24 09:36:00,418.00,paid,taobao,ios,广东省,深圳市,member
O001922,U000262,2026-06-24 10:49:00,619.00,paid,taobao,mac,广东省,深圳市,member
O001923,U000726,2026-06-24 10:01:00,77.00,paid,wechat,windows,江苏省,南京市,regular
O001924,U000476,2026-06-24 10:48:00,715.00,paid,offline,windows,浙江省,杭州市,regular
O001925,U000492,2026-06-24 18:54:00,638.00,paid,douyin,android,北京市,北京市,regular
O001926,U000730,2026-06-25 22:28:00,746.00,paid,jd,android,四川省,成都市,regular
O001927,U000775,2026-06-25 20:03:00,681.00,paid,offline,mac,江苏省,南京市,regular
O001928,U000665,2026-06-25 11:49:00,332.00,paid,jd,mac,广东省,深圳市,regular
O001929,U000571,2026-06-25 13:35:00,533.00,cancelled,jd,mac,浙江省,杭州市,regular
O001930,U000110,2026-06-25 13:56:00,359.00,paid,search,mac,福建省,厦门市,high_value
O001931,U000124,2026-06-25 20:11:00,153.00,paid,search,ios,福建省,厦门市,member
O001932,U000872,2026-06-25 21:20:00,509.00,paid,offline,android,浙江省,杭州市,new
O001933,U000491,2026-06-25 19:25:00,971.00,paid,taobao,windows,浙江省,杭州市,regular
O001934,U000613,2026-06-25 09:02:00,683.00,paid,wechat,windows,江苏省,南京市,regular
O001935,U000636,2026-06-25 22:11:00,119.00,paid,search,ios,北京市,北京市,regular
O001936,U000010,2026-06-25 11:08:00,802.00,paid,offline,android,浙江省,杭州市,high_value
O001937,U000887,2026-06-26 10:00:00,688.00,paid,douyin,android,福建省,厦门市,new
O001938,U000521,2026-06-26 21:32:00,811.00,paid,search,mac,上海市,上海市,regular
O001939,U000190,2026-06-26 14:30:00,486.00,paid,douyin,android,河南省,郑州市,member
O001940,U000507,2026-06-26 12:39:00,265.00,paid,douyin,windows,广东省,深圳市,regular
O001941,U000617,2026-06-26 13:09:00,318.00,paid,search,ios,北京市,北京市,regular
O001942,U000730,2026-06-26 21:56:00,508.00,paid,douyin,android,四川省,成都市,regular
O001943,U000520,2026-06-26 11:55:00,1104.00,completed,jd,windows,山东省,青岛市,regular
O001944,U000723,2026-06-26 23:27:00,240.00,completed,taobao,mac,上海市,上海市,regular
O001945,U000353,2026-06-26 21:28:00,337.00,paid,douyin,windows,河南省,郑州市,member
O001946,U000892,2026-06-26 11:06:00,710.00,paid,taobao,windows,广东省,深圳市,new
O001947,U000112,2026-06-26 09:04:00,356.00,paid,douyin,ios,广东省,深圳市,high_value
O001948,U000183,2026-06-27 21:32:00,1320.00,completed,wechat,android,山东省,青岛市,member
O001949,U000613,2026-06-27 20:38:00,324.00,completed,taobao,windows,江苏省,南京市,regular
O001950,U000858,2026-06-27 14:47:00,201.00,paid,offline,android,上海市,上海市,new
O001951,U000688,2026-06-27 15:59:00,284.00,completed,jd,ios,福建省,厦门市,regular
O001952,U000025,2026-06-27 16:10:00,578.00,completed,douyin,mac,四川省,成都市,high_value
O001953,U000166,2026-06-27 23:01:00,670.00,paid,wechat,mac,北京市,北京市,member
O001954,U000754,2026-06-27 16:25:00,574.00,paid,search,mac,四川省,成都市,regular
O001955,U000665,2026-06-27 12:47:00,291.00,paid,wechat,mac,广东省,深圳市,regular
O001956,U000088,2026-06-27 23:43:00,73.00,paid,offline,mac,北京市,北京市,high_value
O001957,U000181,2026-06-27 22:44:00,433.00,paid,douyin,android,四川省,成都市,member
O001958,U000234,2026-06-27 23:32:00,227.00,paid,wechat,mac,河南省,郑州市,member
O001959,U000510,2026-06-28 10:11:00,167.00,paid,offline,ios,北京市,北京市,regular
O001960,U000733,2026-06-28 12:56:00,992.00,completed,taobao,mac,福建省,厦门市,regular
O001961,U000065,2026-06-28 14:44:00,312.00,completed,douyin,windows,北京市,北京市,high_value
O001962,U000458,2026-06-28 16:28:00,869.00,paid,search,android,湖北省,武汉市,regular
O001963,U000755,2026-06-28 11:03:00,60.00,paid,jd,windows,浙江省,杭州市,regular
O001964,U000637,2026-06-28 20:30:00,980.00,paid,taobao,windows,江苏省,南京市,regular
O001965,U000113,2026-06-28 18:55:00,117.00,paid,wechat,windows,江苏省,南京市,high_value
O001966,U000035,2026-06-28 12:16:00,147.00,paid,taobao,android,山东省,青岛市,high_value
O001967,U000810,2026-06-28 21:18:00,606.00,paid,taobao,ios,四川省,成都市,regular
O001968,U000633,2026-06-28 12:00:00,586.00,paid,douyin,ios,山东省,青岛市,regular
O001969,U000621,2026-06-28 23:31:00,387.00,paid,jd,android,上海市,上海市,regular
O001970,U000382,2026-06-29 12:35:00,96.00,completed,jd,mac,浙江省,杭州市,member
O001971,U000132,2026-06-29 11:00:00,468.00,paid,douyin,android,广东省,深圳市,member
O001972,U000011,2026-06-29 11:43:00,409.00,paid,wechat,mac,浙江省,杭州市,high_value
O001973,U000306,2026-06-29 20:27:00,1866.00,completed,taobao,ios,福建省,厦门市,member
O001974,U000491,2026-06-29 08:59:00,1164.00,cancelled,douyin,windows,浙江省,杭州市,regular
O001975,U000591,2026-06-29 23:54:00,1065.00,completed,douyin,android,上海市,上海市,regular
O001976,U000537,2026-06-29 08:51:00,2241.00,paid,douyin,android,山东省,青岛市,regular
O001977,U000543,2026-06-29 16:59:00,150.00,paid,wechat,windows,上海市,上海市,regular
O001978,U000260,2026-06-29 15:08:00,720.00,paid,taobao,android,上海市,上海市,member
O001979,U000312,2026-06-29 12:05:00,279.00,paid,douyin,android,湖北省,武汉市,member
O001980,U000390,2026-06-29 12:00:00,114.00,paid,taobao,android,上海市,上海市,member
O001981,U000891,2026-06-30 18:39:00,682.00,paid,jd,mac,北京市,北京市,new
O001982,U000407,2026-06-30 16:24:00,316.00,completed,search,windows,广东省,深圳市,member
O001983,U000286,2026-06-30 18:50:00,466.00,paid,jd,mac,山东省,青岛市,member
O001984,U000499,2026-06-30 17:50:00,785.00,completed,taobao,mac,河南省,郑州市,regular
O001985,U000316,2026-06-30 14:30:00,1964.00,paid,douyin,mac,河南省,郑州市,member
O001986,U000651,2026-06-30 22:32:00,404.00,paid,wechat,android,江苏省,南京市,regular
O001987,U000099,2026-06-30 09:08:00,90.00,cancelled,douyin,windows,上海市,上海市,high_value
O001988,U000841,2026-06-30 12:01:00,152.00,paid,taobao,android,江苏省,南京市,new
O001989,U000261,2026-06-30 23:48:00,79.00,paid,taobao,mac,浙江省,杭州市,member
O001990,U000694,2026-06-30 23:10:00,562.00,paid,taobao,ios,浙江省,杭州市,regular
O001991,U000442,2026-06-30 21:48:00,1186.00,paid,taobao,ios,湖北省,武汉市,regular
O001992,U000264,2026-07-01 17:25:00,227.00,paid,offline,mac,江苏省,南京市,member
O001993,U000551,2026-07-01 16:44:00,602.00,completed,wechat,android,湖北省,武汉市,regular
O001994,U000684,2026-07-01 13:34:00,149.00,paid,wechat,windows,浙江省,杭州市,regular
O001995,U000828,2026-07-01 16:26:00,439.00,paid,jd,android,浙江省,杭州市,new
O001996,U000705,2026-07-01 09:39:00,1272.00,completed,taobao,android,北京市,北京市,regular
O001997,U000892,2026-07-01 11:00:00,663.00,paid,taobao,windows,广东省,深圳市,new
O001998,U000428,2026-07-01 09:17:00,76.00,paid,wechat,mac,浙江省,杭州市,regular
O001999,U000538,2026-07-01 23:24:00,777.00,paid,offline,android,山东省,青岛市,regular
O002000,U000713,2026-07-01 14:10:00,769.00,paid,taobao,android,广东省,深圳市,regular
